client_id,profil,montant_total,nb_transactions,montant_moyen,recommendation_1,recommendation_2,recommendation_3,recommendation_alert,recommandation_type
8125606b-d93c-4c9c-bf20-00cba8729f8d,Client standard (Actif modere),12.0,1,12.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
4c2dee61-1d1f-4a91-826e-72f73f2c0e94,Client standard (Actif modere),12.0,1,12.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
5a879101-d630-4076-ae6a-143ac6a76f33,Client standard (Actif modere),11.9,1,11.9,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
9b74a7d9-99da-4e8f-8f78-dd1e63fed67c,Client standard (Actif modere),11.79,1,11.79,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
7b3703b3-dab7-40d2-a979-9fd54d60e3e6,Client standard (Actif modere),11.6,1,11.6,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
a2fd64c4-6a43-4335-a7de-e183324c0bcb,Micro-transactionneur (Fidele),11.42,11,1.04,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,11 transactions cumulees = 11 TND,fidelisation
080c5cd9-7bc7-46a4-8484-55eea1282b7e,Client standard (Actif modere),11.38,1,11.38,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
77335082-b8c0-46ef-bc7f-82f1ea9b9410,Client standard (Actif modere),11.33,1,11.33,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
f8413285-a3c2-48e2-ad5d-9627581cd2e4,Micro-transactionneur (Fidele),11.32,2,5.66,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
7ff749d8-01d5-4593-b452-a5d00f01a06e,Micro-transactionneur (Fidele),11.32,2,5.66,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
9431876c-10d9-418a-a9b3-0ca494a1af71,Micro-transactionneur (Fidele),11.32,2,5.66,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
8ed17366-b54e-4760-81d9-e3f7559899f6,Micro-transactionneur (Fidele),11.32,2,5.66,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
48eb212c-6f81-4f61-875d-92516dc07afd,Micro-transactionneur (Fidele),11.32,2,5.66,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
19cff1a8-a657-4bb3-9e63-0ee1ed755793,Micro-transactionneur (Fidele),11.32,2,5.66,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
de33f468-da3a-4eff-9b56-a93937c8304e,Micro-transactionneur (Fidele),11.32,2,5.66,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
1deea7d3-da85-4dc6-b677-310214754be2,Micro-transactionneur (Fidele),11.32,2,5.66,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
75182b4b-9b4a-42d3-a59c-e2a1e3b75bba,Micro-transactionneur (Fidele),11.32,2,5.66,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
60ae0255-b4a7-4f3c-b53b-7ee6bace09d6,Micro-transactionneur (Fidele),11.32,2,5.66,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
9e7a445c-6fdf-44fb-8773-e2016af832fe,Micro-transactionneur (Fidele),11.32,2,5.66,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
257c4457-a229-48f9-bedb-55f9055eb966,Micro-transactionneur (Fidele),11.32,2,5.66,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
c914c06d-184c-4038-ad00-77f565ea430c,Micro-transactionneur (Fidele),11.32,2,5.66,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
7c207b14-62cb-429c-ac99-d57628f8ad30,Micro-transactionneur (Fidele),11.32,2,5.66,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
bea6835d-4627-4edb-8a8e-5c8470ecd3fc,Micro-transactionneur (Fidele),11.26,2,5.63,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
a02e59e7-4087-4d7e-95a9-2e5d8b096727,Client standard (Actif modere),11.2,1,11.2,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
7faa7365-5535-4b44-9640-3d182886155b,Micro-transactionneur (Fidele),11.14,2,5.57,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
0090ecdc-121a-44d8-a5fe-f800359ca5ae,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
017004c0-e198-4247-a173-a4197f132092,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
c1f06c6b-7c07-4f45-ab9f-6f9a66a595d2,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
e038a3c6-d65f-4f34-a5cd-cb4e31e654a4,Micro-transactionneur (Fidele),11.0,2,5.5,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
bfb61736-2281-4057-9496-001483a107b9,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
072052b3-157a-42d5-a950-241998899751,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
9de93642-95e3-4650-82de-b3ccbd33c70e,Micro-transactionneur (Fidele),11.0,2,5.5,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
f52cadfb-63ce-44e0-95b9-d4b7bfbeecf3,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
efb54ed9-4851-42c8-87b9-77a87a9cf5b2,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
b0c33de4-7d3d-4b3c-aea3-96b2e95ddb1a,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
838ea4f0-2802-4384-be8e-26c34dc6e37d,Micro-transactionneur (Fidele),11.0,4,2.75,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,4 transactions cumulees = 11 TND,fidelisation
b91c7565-0326-498e-8db4-9428618123c4,Micro-transactionneur (Fidele),11.0,2,5.5,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
ab63e84c-dfc2-4939-8745-b8d2b6be7604,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
5e26a2d1-be0e-46a7-bb8a-702a8c23afd6,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
91bbfcaf-0a54-414c-8471-e24e38888758,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
5f038c81-05ea-4b65-a946-2efafa8370b3,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
91311937-b7e0-482a-969f-45cf423f28db,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
765d0d32-c568-4d61-a7e8-46e8fe2f9887,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
1e231401-3cc8-40d9-8c29-8c0d37c82e31,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
db2aab9a-c5df-4af1-81cd-8b82c4eea9c7,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
bf2fb085-6918-485e-a114-4c0847a3b1e7,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
6f760236-af63-4baa-b689-5253621809ed,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
e7584d64-88bf-40d3-a083-d851e3e49c07,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
a189cc07-2668-4f14-8372-af5b4d17493b,Micro-transactionneur (Fidele),11.0,2,5.5,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
64290ab2-928f-41dc-ba39-4e35871e738e,Client standard (Actif modere),11.0,1,11.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
03f5e3d3-36a4-47d2-b7ee-29500fb247ce,Client standard (Actif modere),10.99,1,10.99,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
470f0ee0-801d-4e06-a9d8-58fe58198822,Micro-transactionneur (Fidele),10.99,4,2.75,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,4 transactions cumulees = 11 TND,fidelisation
34b69c42-6ea5-47cc-b9d9-389ac62c22a3,Client standard (Actif modere),10.86,1,10.86,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
412f40fe-7cbb-4d05-9a3a-fb7aabbac6bf,Client standard (Actif modere),10.73,1,10.73,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
933b972c-b1d2-4595-b30a-8616600b7c6d,Micro-transactionneur (Fidele),10.6,13,0.82,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,13 transactions cumulees = 11 TND,fidelisation
744e7665-ba8e-4efb-a989-a5b1a9c61251,Micro-transactionneur (Fidele),10.59,2,5.29,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
1e71f7a7-9fc6-4143-87e3-2a2619aa9d96,Micro-transactionneur (Fidele),10.59,2,5.29,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 11 TND,fidelisation
52a68086-6fdf-45b5-8250-9423fe40d87a,Client standard (Actif modere),10.52,1,10.52,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
e08f29e8-a50d-47bc-9c9d-09ea9eab11bb,Client standard (Actif modere),10.52,1,10.52,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
7e1ae81c-6bcc-4f38-b5b5-dca5d0aa850c,Micro-transactionneur (Fidele),10.5,2,5.25,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 10 TND,fidelisation
42f8a0a9-0688-4f71-b9ef-a7918d14ef70,Client standard (Actif modere),10.5,1,10.5,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
a7a102ef-6593-4dea-b8e4-39787678938a,Micro-transactionneur (Fidele),10.31,2,5.16,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 10 TND,fidelisation
ad098dad-ff1c-4786-ab01-ef6f614cee7b,Client standard (Actif modere),10.3,1,10.3,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
4ba3a6f7-0845-4c36-a6db-45657d1744ca,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
070909ff-6453-4aac-84b7-3d37cbbd51e4,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
669ebafc-bae7-44dd-b132-06d1b4b7820e,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
697e46a7-3cd0-4468-8c16-69dd517a6ff2,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
3dd408eb-316d-4267-91ef-4b68b9b4b087,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
8050955b-082e-44ac-836e-ae9cecbe69ec,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
11af90fd-7eef-470d-8107-91baa9abbeb6,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
71572212-be0d-4d45-aff1-d2f2aa7ab98b,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
b051ae81-4af6-478d-9546-3627345a04c0,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
e6c663e0-f5a3-4d75-b3e8-38317db799de,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
0c1645ba-03b7-4c51-95f9-540ab8f7a96a,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
9f1ceb9a-995b-4776-9424-089366b0c5eb,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
9e1120a3-1d8c-449b-98d6-2a509bb5ca4d,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
a3f499b4-7c8e-4a21-98f2-e5b5a41feb03,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
eeeae7fb-6ce0-43a9-93ff-b6b6ec0c84a5,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
6dbb4010-0b10-47a3-a68d-1eb25437927d,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
eba8ee24-398f-43f5-9bc1-00e51865c751,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
a83cfc7e-be42-4c47-a10e-768dcf148fb1,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
2e2305cf-6a5e-41d1-bb62-ef1a11506f05,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
c4829e19-1535-4498-81b5-43075d1a0997,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
74fdea61-9b40-4ea5-9aef-4cbce3d14317,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
1b2b65f8-df38-4c32-aa8a-f206a3f79579,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
1ecb68c3-28dc-44cc-a488-736373342366,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
c435c6c6-9cbc-430c-9fd2-b6af17c5e4b4,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
e13234c0-77c5-49c8-8c91-5badc42bab77,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
5baa97d7-5ff7-4fe8-8353-28ae580feeb6,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
ded1a59e-02db-4050-bb75-690e60378669,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
75af3909-ddcd-497f-b71e-6c120803a8e5,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
d6d4f9c3-c700-4b4d-a7c0-a590628d4372,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
20172834-cf0f-4cf6-85ce-36d960a2e0e9,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
d2871349-116a-4c6d-b04b-076442b9852a,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
9640d229-16c0-43a3-bede-31a092412269,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
f829b40c-e5a5-4b6b-841c-75538b4656d5,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
fb915b9c-22c4-4c8c-b24a-61d677df1df9,Client standard (Actif modere),10.26,1,10.26,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
fbbc77e1-60d5-4ae4-b83d-4b9249dd48ad,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
fa816f2c-126c-40d2-8396-963610c1420e,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
0564f5ce-ce97-4137-84c0-d93f42b8fc82,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
687f2c9e-e354-481e-b2ba-fcf03ffaea94,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
687c94e3-a7e8-41be-97cd-a16c0a1075b8,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
67716f33-c5fa-465d-8f93-09d81fd7021b,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
00a97ce4-6e46-4cc2-b305-03c93a413a16,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
f8e311f4-c2e6-4275-8f35-e40e0fa2cd34,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
f89c0ccb-e550-45c6-8205-93d51af9ccc0,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
06d0796c-7b56-4ac0-8f8f-035017d5f5f9,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
06c9305f-5c4c-4d6a-8168-af9ada37c3d3,Micro-transactionneur (Fidele),10.0,2,5.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 10 TND,fidelisation
f84408e7-de6d-4013-9412-d7146244939a,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
9686930a-c1e5-4238-82b2-036d5bbd60a4,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
96817f47-eff0-41dc-9da6-dc0c82a55ff4,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
9056ffd3-e1e3-43a6-bda9-5900ee97876e,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
95a81514-935f-418c-88e0-8fbae42ca06c,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
4bf3f814-e30c-4ec8-b158-804f47a23163,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
4bebc19b-221f-4304-a69b-b13930008515,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
fc0accac-8b6f-4536-8cff-633212633452,Micro-transactionneur (Fidele),10.0,2,5.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 10 TND,fidelisation
1faace7f-d395-447c-b8c9-87ef91c57850,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
1f1d2e2c-0adf-4191-a119-fabc7ed075c8,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
d68af0ca-916a-4e18-bd14-a043e9ceeb82,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
7a1635a3-1934-4111-b7e9-b51caa6505d0,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
79b5cc27-ab64-4d81-a3d1-a85fc00df5c5,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
7948a174-2af5-4c99-a321-6ab1df0518b4,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
d4c0e818-a63a-47ac-a52c-8bd906c4e848,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
d4060915-848f-4d8f-947e-5fe6698d7f0c,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
d3cfbe85-cd54-4251-b7fd-c3ad34578463,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
2254fef5-8022-4494-a1a4-c3e0fa832ffa,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
22335952-9858-4942-8215-6d706344598e,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
d35ac312-fbf7-4ac5-9009-14d208275e5b,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
d270b557-e9f6-4e90-bfdc-dbba2481ac0e,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
d2222848-c173-4f7f-b3f0-1b70f45e135a,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
d1fd2fda-f99b-4aea-9da9-0b596f03cda9,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
d1295d07-c059-49b9-8c6c-ade518ce4521,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
240b7fde-d91c-4915-b57e-56a2b152288c,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
24bfd483-c414-4b50-9ef1-8f5ab49e8c69,Client standard (Actif modere),10.0,1,10.0,Cashback 1% sur toutes transactions,Notifications promotions,Defis d'epargne,3 transactions par semaine = +50% cashback,standard
